ANNO,ATS STRUTTURA,CODICE DRG,DESCRIZIONE DRG,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2017,REGIONE LOMBARDIA,441,INT. SULLA MANO PER TRAUMATISMO,2.794618,1
2016,REGIONE LOMBARDIA,178,ULCERA PEPTICA NON COMPLICATA SENZA CC,6.906542,1.5
2013,322 - ATS DELL'INSUBRIA,224,"INT. SPALLA,GOMITO ESCL.MAGG.SU ARTICOLAZ.SENZA CC",2.281633,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,088,MALATTIA POLMONARE CRONICO-OSTRUTTIVA,12.306961,5.416667
2013,322 - ATS DELL'INSUBRIA,563,"CONVULSIONI, ETÃ > 17 ANNI SENZA CC",6.719444,1.2
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,235,FRATTURE FEMORE,20.778325,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,479,ALTRI INT. VASCOLARI SENZA CC,4.683797,1.043478
2017,324 - ATS DELLA BRIANZA,232,ARTROSCOPIA,3.851064,1.375
2016,323 - ATS DELLA MONTAGNA,039,INT. SU CRISTALLINO CON O SENZA VITRECTOMIA,1.125,1
2012,322 - ATS DELL'INSUBRIA,377,DIA. RELATIVE A POSTPARTO E POSTABORTO CON INT.,2.787234,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,381,"ABORTO CON D&C, ISTEROSUZIONE O ISTEROTOMIA",1.612459,1.00052
2012,325 - ATS DI BERGAMO,305,"INTERVENTI SU RENE E URETERE, NON PER NEOPLASIA SENZA CC",7.639175,1
2016,REGIONE LOMBARDIA,420,"FEBBRE DI ORIGINE SCONOSCIUTA, ETA' > 17 SENZA CC",7.089655,1.25
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,401,LINFOMA E LEUCEMIA NON ACUTA CON ALTRI INT. CON CC,14.557604,1.4
2017,324 - ATS DELLA BRIANZA,151,LISI DI ADERENZE PERITONEALI SENZA CC,6.726619,0
2013,REGIONE LOMBARDIA,353,"EVISC. PELVICA,ISTERECTOMIA E VULVECTOMIA RADICALE",8.005498,0
2015,322 - ATS DELL'INSUBRIA,149,INT. MAGGIORI INTESTINO CRASSO E TENUE SENZA CC,9.551213,1
2016,326 - ATS DI BRESCIA,008,INT. SU NERVI E ALTRI INT. SIST. NERVOSO SENZA CC,1.870518,1.138075
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,358,INT. UTERO E ANNESSI NON PER T.M. CON CC,7.386266,1
2017,324 - ATS DELLA BRIANZA,145,ALTRE DIA. APP. CIRCOLATORIO SENZA CC,14.381274,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,316,INSUFFICIENZA RENALE,10.781152,5.83871
2017,REGIONE LOMBARDIA,466,RICOVERI SUCC. SENZA ANAMNESI T.M.COME DIA.SECOND.,5.466736,4.616006
2016,REGIONE LOMBARDIA,578,MALATTIE INFETTIVE E PARASSITARIE CON INTERVENTO CHIRURGICO,26.486009,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,428,DISTURBI DI PERSONALITA' E CONTROLLO DEGLI IMPULSI,11.080332,19.363855
2015,REGIONE LOMBARDIA,248,"TENDINITE, MIOSITE E BORSITE",19.329917,1.698413
2014,REGIONE LOMBARDIA,412,ANAMNESI DI T.M. CON ENDOSCOPIA,3.97615,1.004184
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,039,INT. SU CRISTALLINO CON O SENZA VITRECTOMIA,1.346939,1.001168
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,288,INT. PER OBESITA',4.043108,1
2015,326 - ATS DI BRESCIA,219,"INT.ARTO INF.,OMERO ESCL.ANCA ETC.,ETA'>17SENZA CC",4.95023,1.1
2017,326 - ATS DI BRESCIA,344,ALTRI INT. APP. RIPRODUTTIVO MASCH. PER T.M.,4.888889,1
2012,REGIONE LOMBARDIA,537,ESCISS. LOCALE E RIMOZ. DI MEZZI DI FISS. INTERNA ECCETTO ANCA E FEMORE CON CC,9.189427,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,342,"CIRCONCISIONE, ETA' > 17",1.85,1.037037
2015,322 - ATS DELL'INSUBRIA,085,VERSAMENTO PLEURICO CON CC,12.573529,1
2017,327 - ATS DELLA VAL PADANA,364,"D&C, CONIZZAZIONE ESCL. PER T.M.",3.363636,1.013333
2017,322 - ATS DELL'INSUBRIA,574,DIA EMATOLOGICHE/IMMUNOLOGICHE MAGG ECCETTO ANEMIA FALCIFORME E COAGULOPATIE,9.874286,1.666667
2015,REGIONE LOMBARDIA,285,"AMPUTAZ. ARTO INF. PER MAL. ENDOCRINE, ETC.",22.16,1
2013,327 - ATS DELLA VAL PADANA,041,"INT. EXTRAOCULARI ESCL. ORBITA, ETA' < 18",1.714286,1
2015,323 - ATS DELLA MONTAGNA,119,LEGATURA E STRIPPING DI VENE,3.090909,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,102,ALTRE DIA. APP. RESPIRATORIO SENZA CC,6.538462,1
2012,322 - ATS DELL'INSUBRIA,073,"ALTRE DIA. ORECCHIO, NASO, BOCCA, GOLA, ETA'> 17",6.376471,3.18705
2016,327 - ATS DELLA VAL PADANA,362,OCCLUSIONE ENDOSCOPICA TUBE,1.5,1
2017,328 - ATS DI PAVIA,057,"INT. SU TONSILLE E ADENOIDI, ETA'> 17",4.142857,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,212,"INT.ANCA,FEMORE ESCL. ARTICOLAZ. MAGG.,ETA'< 18",5.671362,1
2015,REGIONE LOMBARDIA,216,BIOPSIE SIST. MUSCOLOSCHEL. E TESSUTO CONNETTIVO,8.774406,1
2015,REGIONE LOMBARDIA,057,"INT. SU TONSILLE E ADENOIDI, ETA'> 17",3.368301,1.06383
2017,325 - ATS DI BERGAMO,099,SEGNI E SINTOMI RESPIRATORI CON CC,9.702703,0
2017,322 - ATS DELL'INSUBRIA,315,ALTRI INT. SU RENE E VIE URINARIE,9.94958,1.133333
2015,322 - ATS DELL'INSUBRIA,307,PROSTATECTOMIA SENZA CC,4.849057,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,356,INT. RICOSTRUTTIVI APP. RIPRODUTTIVO FEMM.,2.742188,1.039216
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,557,INT SISTEMA CARDIOVASC VIA PERCUTANEA CON STENT MED CON DIA CARDIOVASC MAGG,8.530793,0
2012,322 - ATS DELL'INSUBRIA,090,"POLMONITE SEMPLICE E PLEURITE, ETA' > 17 SENZA CC",9.42497,1
2017,REGIONE LOMBARDIA,092,MALATTIA POLMONARE INTERSTIZIALE CON CC,13.325191,1.5
2017,326 - ATS DI BRESCIA,343,"CIRCONCISIONE, ETA' < 18",2.2,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,192,"INT. SU PANCREAS, FEGATO E DI SHUNT SENZA CC",9.401417,3
2015,REGIONE LOMBARDIA,558,INTERVENTI SUL SISTEMA CARDIOVASCOLARE PER VIA PER,3.966277,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,347,T.M. APP. RIPRODUTTIVO MASCHILE SENZA CC,2.25256,1.017173
2015,328 - ATS DI PAVIA,345,ALTRI INT. APP. RIPRODUTTIVO MASCH. ESCL. PER T.M.,7.1,1
2017,325 - ATS DI BERGAMO,576,"SETTICEMIA SENZA VENTILAZIONE MECCANICA  = 96 ORE, ETÃ > 17 ANNI",13.3298,0
2017,REGIONE LOMBARDIA,325,"SEGNI,SINTOMI RENE E VIE URINARIE,ETA'>17 CON CC",7.512635,1
2017,324 - ATS DELLA BRIANZA,119,LEGATURA E STRIPPING DI VENE,2.052632,1
2017,322 - ATS DELL'INSUBRIA,411,ANAMNESI DI T.M. SENZA ENDOSCOPIA,7.835616,1.067568
2016,324 - ATS DELLA BRIANZA,118,SOSTITUZIONE DI PACEMAKER CARDIACO,4.240385,1.006579
2013,323 - ATS DELLA MONTAGNA,270,"ALTRI INT. PELLE,SOTTOCUTANEO E MAMMELLA SENZA CC",2.053571,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,072,TRAUMATISMI E DEFORMITA' NASO,2.264865,1.021277
2013,REGIONE LOMBARDIA,120,ALTRI INT. SU APP. CIRCOLATORIO,7.620653,1.059603
2012,REGIONE LOMBARDIA,368,INFEZIONI APP. RIPRODUTTIVO FEMMINILE,5.304432,1
2012,322 - ATS DELL'INSUBRIA,013,SCLEROSI MULTIPLA E ATASSIA CEREBELLARE,11.602113,2.904762
2016,REGIONE LOMBARDIA,254,"TRAUMI BRACCIO, GAMBA ESCL. PIEDE,ETA'>17 SENZA CC",5.079084,1.8
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,229,INT. MANO O POLSO ESCL. MAGG.SU ARTICOLAZ.SENZA CC,1.672749,1.00463
2016,REGIONE LOMBARDIA,449,"AVVEL.,EFFETTI TOSSICI DA FARMACI,ETA' >17 CON CC",9.252809,1
2013,328 - ATS DI PAVIA,315,ALTRI INT. SU RENE E VIE URINARIE,9.714286,1
2017,326 - ATS DI BRESCIA,159,"INT. ERNIA ESCL.INGUIN. E FEMOR.,ETA' >17 CON CC",9.230769,2
2012,325 - ATS DI BERGAMO,036,INT. SU RETINA,1.681159,1
2012,REGIONE LOMBARDIA,151,LISI DI ADERENZE PERITONEALI SENZA CC,6.855255,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,172,T.M. APP. DIGERENTE CON CC,13.785265,1
2012,328 - ATS DI PAVIA,217,SBRIGLIAMENTO FERITA E TRAPIANTO CUTANEO ESCL.MANO,10.115385,1
2016,322 - ATS DELL'INSUBRIA,259,MASTECTOMIA SUBTOTALE PER T.M. CON CC,3.596154,1
2013,328 - ATS DI PAVIA,364,"D&C, CONIZZAZIONE ESCL. PER T.M.",1.890909,1
2013,322 - ATS DELL'INSUBRIA,147,RESEZIONE RETTALE SENZA CC,9.96,0
2014,328 - ATS DI PAVIA,061,"MIRINGOTOMIA CON INSERZIONE DI TUBO, ETA' > 17",1,1
2013,REGIONE LOMBARDIA,361,LAPARASCOPIA E OCCLUSIONE LAPAROTOMICA TUBE,2.903737,1.009009
2012,REGIONE LOMBARDIA,120,ALTRI INT. SU APP. CIRCOLATORIO,7.262878,1.044444
2012,327 - ATS DELLA VAL PADANA,216,BIOPSIE SIST. MUSCOLOSCHEL. E TESSUTO CONNETTIVO,7.862745,1
2012,328 - ATS DI PAVIA,282,"TRAUMI PELLE,SOTTOCUT. E MAMMELLA,ETA' <18",1.761468,1
2017,325 - ATS DI BERGAMO,212,"INT.ANCA,FEMORE ESCL. ARTICOLAZ. MAGG.,ETA'< 18",7.296296,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,051,INT. SU GHIANDOLE SALIVARI ESCL. SIALOADENECTOMIA,2.076555,1
2017,REGIONE LOMBARDIA,305,"INTERVENTI SU RENE E URETERE, NON PER NEOPLASIA SENZA CC",6.937196,1.133663
2015,REGIONE LOMBARDIA,275,T.M. MAMMELLA SENZA CC,6.677686,1.076923
2014,324 - ATS DELLA BRIANZA,063,"ALTRI INT. SU ORECCHIO, NASO, BOCCA E GOLA",5.946108,1
2013,REGIONE LOMBARDIA,357,INT. UTERO E ANNESSI PER T.M. DI OVAIO O ANNESSI,8.603792,1
2017,REGIONE LOMBARDIA,188,"ALTRE DIA. APP. DIGERENTE, ETA' > 17 CON CC",9.928986,1.117647
2013,REGIONE LOMBARDIA,414,"ALTRE ALTERAZIONI MIELOPROLIF., ETC. SENZA CC",7.867816,1.138462
2015,323 - ATS DELLA MONTAGNA,063,"ALTRI INT. SU ORECCHIO, NASO, BOCCA E GOLA",4.555556,1
2013,328 - ATS DI PAVIA,267,INT. PERIANALI E PILONIDALI,1.253275,1
2014,325 - ATS DI BERGAMO,332,"ALTRE DIA. RENE E VIE URINARIE,ETA' >17 SENZA CC",3.799419,1.017143
2016,324 - ATS DELLA BRIANZA,162,"INT. ERNIA INGUINALE E FEMORALE, ETA' >17 SENZA CC",1.779911,1.001512
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,172,T.M. APP. DIGERENTE CON CC,13.063393,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,287,"TRAPIANTI CUTANEI, SBRIGL.FERITE PER MAL.ENDOCRINE",10.142857,1
2017,327 - ATS DELLA VAL PADANA,059,"TONSILLECTOMIA E/O ADENOIDECTOMIA, ETA' > 17",1.383929,1
2013,325 - ATS DI BERGAMO,344,ALTRI INT. APP. RIPRODUTTIVO MASCH. PER T.M.,3.111111,1
2012,322 - ATS DELL'INSUBRIA,211,"INT.ANCA,FEMORE ESCL.ARTICOL.MAGG.,ETA'>17SENZA CC",11.893584,1
2015,328 - ATS DI PAVIA,461,INT. CON DIA. DI ALTRO CONTATTO CON SERVIZI SANIT.,4.128319,1
2015,REGIONE LOMBARDIA,110,INT. MAGGIORI SU SIST. CARDIOVASCOLARE CON CC,14.812168,1
2015,323 - ATS DELLA MONTAGNA,309,INT. MINORI SU VESCICA SENZA CC,3.757576,1
2015,322 - ATS DELL'INSUBRIA,040,"INT. EXTRAOCULARI ESCL. ORBITA, ETA' > 17",3.474074,1
2017,REGIONE LOMBARDIA,114,"AMPUTAZ. ARTO SUP., DITA PIEDE PER MAL. CIRCOL.",9.663421,1.47205
2014,REGIONE LOMBARDIA,117,"REVISIONE DEL PACEMAKER CARDIACO, ECCETTO SOSTITUZ",5.129895,1.007752
2016,326 - ATS DI BRESCIA,266,TRAPIANTI PELLE E/O SBRIGL. ESCL. ULCERE SENZA CC,3.342857,1.002695
2016,324 - ATS DELLA BRIANZA,545,REVISIONE DI SOSTITUZIONE DELL'ANCA O DEL GINOCCHIO,9.403571,1
2012,325 - ATS DI BERGAMO,291,INT. SU DOTTO TIREOGLOSSO,2.266667,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,497,ARTRODESI VERTEBR. ESCL. QUELLA CERVICALE CON CC,13.930612,0
2016,REGIONE LOMBARDIA,315,ALTRI INT. SU RENE E VIE URINARIE,7.344912,1.95935
2016,322 - ATS DELL'INSUBRIA,288,INT. PER OBESITA',4.625,1
2016,328 - ATS DI PAVIA,056,RINOPLASTICA,2.217391,1
2017,324 - ATS DELLA BRIANZA,192,"INT. SU PANCREAS, FEGATO E DI SHUNT SENZA CC",11.571429,0
2017,326 - ATS DI BRESCIA,008,INT. SU NERVI E ALTRI INT. SIST. NERVOSO SENZA CC,1.846614,1.110497
2012,REGIONE LOMBARDIA,553,ALTRI INTERVENTI VASCOLARI CON CC CON DIAGNOSI CARDIOVASCOLARE MAGGIORE,16.030303,1
2014,326 - ATS DI BRESCIA,167,APPENDICECTOMIA CON DIA.PRINC. NON COMPL. SENZA CC,3.763006,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,240,MAL. TESSUTO CONNETTIVO CON CC,12.941989,5.666667
2014,322 - ATS DELL'INSUBRIA,266,TRAPIANTI PELLE E/O SBRIGL. ESCL. ULCERE SENZA CC,3.447205,1.008807
2017,328 - ATS DI PAVIA,452,COMPLICAZIONI DI TRATTAMENTO CON CC,10.590909,1
2017,REGIONE LOMBARDIA,410,CHEMIOTERAPIA SENZA DIA.SECOND. DI LEUCEMIA ACUTA,4.395244,2.09916
2014,REGIONE LOMBARDIA,185,"MAL.DENTI,BOCCA ESCL. ESTRAZ. E RIPARAZ.,ETA' > 17",5.511658,1.109375
2014,322 - ATS DELL'INSUBRIA,259,MASTECTOMIA SUBTOTALE PER T.M. CON CC,3.330645,1
2016,324 - ATS DELLA BRIANZA,365,ALTRI INT. APP. RIPRODUTTIVO FEMMINILE,5.064516,1
2017,REGIONE LOMBARDIA,530,INTERVENTI DI ANASTOMOSI VENTRICOLARE SENZA CC,9.88946,0
2014,323 - ATS DELLA MONTAGNA,565,DIAGNOSI RELATIVE ALL'APPARATO RESPIRATORIO CON RESPIRAZIONE ASSISTITA = 96 ORE,21.75,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,074,"ALTRE DIA. ORECCHIO, NASO, BOCCA, GOLA, ETA'< 18",2.815451,1.238095
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,390,NEONATI CON ALTRE AFFEZIONI SIGNIFICATIVE,4.638946,1
2015,327 - ATS DELLA VAL PADANA,117,"REVISIONE DEL PACEMAKER CARDIACO, ECCETTO SOSTITUZ",5.571429,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,573,INTERVENTI MAGGIORI SULLA VESCICA,21.010352,0
2017,326 - ATS DI BRESCIA,143,DOLORE TORACICO,4.158683,1
2012,REGIONE LOMBARDIA,045,MAL. NEUROLOGICHE OCCHIO,6.915995,1.883333
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,346,T.M. APP. RIPRODUTTIVO MASCHILE CON CC,13.274809,2.5
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,211,"INT.ANCA,FEMORE ESCL.ARTICOL.MAGG.,ETA'>17SENZA CC",11.050769,1
2015,REGIONE LOMBARDIA,347,NEOPLASIE MALIGNE DELL'APPARATO GENITALE MASCHILE,1.773973,1.004083
2013,324 - ATS DELLA BRIANZA,008,INT. SU NERVI E ALTRI INT. SIST. NERVOSO SENZA CC,2.324759,1
2013,326 - ATS DI BRESCIA,364,"D&C, CONIZZAZIONE ESCL. PER T.M.",2.280822,1
2012,REGIONE LOMBARDIA,544,SOSTITUZIONE DI ARTICOLAZIONI MAGGIORI O REIMPIANTO DEGLI ARTI INFERIORI,8.689083,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,524,ISCHEMIA CEREBRALE TRANSITORIA,8.501631,7.4
2016,325 - ATS DI BERGAMO,149,INT. MAGGIORI INTESTINO CRASSO E TENUE SENZA CC,7.609626,0
2012,324 - ATS DELLA BRIANZA,360,"INT. SU VAGINA, CERVICE E VULVA",2.439216,1.00885
2017,326 - ATS DI BRESCIA,313,"INT. SU URETRA, ETA' > 17 SENZA CC",2.459016,1
2017,325 - ATS DI BERGAMO,084,TRAUMI MAGGIORI TORACE SENZA CC,4.87013,0
2016,326 - ATS DI BRESCIA,532,INTERVENTI SUL MIDOLLO SPINALE SENZA CC,12.958333,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,120,ALTRI INT. SU APP. CIRCOLATORIO,8.326675,1.185185
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,225,INT. SUL PIEDE,1.688659,1
2014,323 - ATS DELLA MONTAGNA,060,"TONSILLECTOMIA E/O ADENOIDECTOMIA, ETA' < 18",1.377953,1
2016,324 - ATS DELLA BRIANZA,430,PSICOSI,18.832457,8.994764
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,143,DOLORE TORACICO,4.481651,1
2014,323 - ATS DELLA MONTAGNA,262,BIOPSIA MAMMELLA E ESCISS. LOCALE NON PER T.M.,1.214286,1
2015,328 - ATS DI PAVIA,381,"ABORTO CON D&C, ISTEROSUZIONE O ISTEROTOMIA",1.279835,1
2015,324 - ATS DELLA BRIANZA,361,LAPARASCOPIA E OCCLUSIONE LAPAROTOMICA TUBE,3.1875,1
2014,324 - ATS DELLA BRIANZA,118,SOSTITUZIONE DI PACEMAKER CARDIACO,4.494737,1
2015,REGIONE LOMBARDIA,158,INT. SU ANO E STOMA SENZA CC,1.934929,1.012584
2016,325 - ATS DI BERGAMO,410,CHEMIOTERAPIA SENZA DIA.SECOND. DI LEUCEMIA ACUTA,5.323188,7.943089
2017,322 - ATS DELL'INSUBRIA,339,"INT. SUL TESTICOLO NON PER T.M., ETA' > 17",2.081967,1
2017,326 - ATS DI BRESCIA,540,LINFOMA E LEUCEMIA CON INTERVENTI CHIRURGICI MAGGIORI SENZA CC,6.097826,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,310,INT. PER VIA TRANSURETRALE CON CC,8.001103,1.2
2014,REGIONE LOMBARDIA,143,DOLORE TORACICO,4.285158,1.058824
2014,327 - ATS DELLA VAL PADANA,042,"INT. INTRAOCULARI ESCL. RETINA,IRIDE E CRISTALLINO",2.418605,1
2015,REGIONE LOMBARDIA,367,T.M. APP. RIPRODUTTIVO FEMMINILE SENZA CC,6.046809,1.142857
2017,322 - ATS DELL'INSUBRIA,366,T.M. APP. RIPRODUTTIVO FEMMINILE CON CC,16.8125,0
2013,326 - ATS DI BRESCIA,220,"INT.ARTO INF.,OMERO ESCL.ANCA ETC.,ETA'< 18",4.120879,1
2017,326 - ATS DI BRESCIA,262,BIOPSIA MAMMELLA E ESCISS. LOCALE NON PER T.M.,1.587065,1.002976
2017,REGIONE LOMBARDIA,069,"OTITE M.,INFEZ. VIE RESPIR. SUP.,ETA' >17 SENZA CC",4.441683,1.066038
2016,REGIONE LOMBARDIA,126,ENDOCARDITE ACUTA E SUBACUTA,23.790576,34
2016,327 - ATS DELLA VAL PADANA,264,TRAPIANTI PELLE E/O SBRIGL.PER ULCERE SENZA CC,8.818182,1
2015,322 - ATS DELL'INSUBRIA,308,INT. MINORI SU VESCICA CON CC,9.474576,5.5
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,096,"BRONCHITE E ASMA, ETA' > 17 CON CC",10.016162,1
2014,322 - ATS DELL'INSUBRIA,078,EMBOLIA POLMONARE,11.182741,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,056,RINOPLASTICA,1.33583,1
2014,322 - ATS DELL'INSUBRIA,171,ALTRI INT. SU APP. DIGERENTE SENZA CC,6.94,1
2017,322 - ATS DELL'INSUBRIA,542,TRACH. VM = 96 ORE O DIAPR NO FACCIA... SENZA INTCH MAGG.,39.75,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,059,"TONSILLECTOMIA E/O ADENOIDECTOMIA, ETA' > 17",1.513201,1.013514
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,042,"INT. INTRAOCULARI ESCL. RETINA,IRIDE E CRISTALLINO",1.938206,1.025086
2016,REGIONE LOMBARDIA,194,INT. SU VIE BILIARI ESCL. COLECISTECTOMIA SENZA CC,10.355556,1
2016,322 - ATS DELL'INSUBRIA,066,EPISTASSI,5.354167,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,365,ALTRI INT. APP. RIPRODUTTIVO FEMMINILE,2.936224,1.001185
2017,REGIONE LOMBARDIA,426,NEVROSI DEPRESSIVE,13.150289,5.518519
2016,328 - ATS DI PAVIA,531,INTERVENTI SUL MIDOLLO SPINALE CON CC,8.548387,1
2017,322 - ATS DELL'INSUBRIA,218,"INT.ARTO INF.,OMERO ESCL.ANCA ETC.,ETA'>17 CON CC",13.864407,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,364,"D&C, CONIZZAZIONE ESCL. PER T.M.",1.865471,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,542,TRACH. VM = 96 ORE O DIAPR NO FACCIA... SENZA INTCH MAGG.,34.685567,1
2015,322 - ATS DELL'INSUBRIA,203,T.M. APPARATO EPATOBILIARE O PANCREAS,11.779479,1.111111
2015,322 - ATS DELL'INSUBRIA,467,ALTRI FATTORI CHE INFLUENZANO LO STATO DI SALUTE,6.096354,1.308157
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,469,DIA. PRINC. NON VALIDA COME DIAGNOSI DI DIMISSIONE,3.533333,1
2014,REGIONE LOMBARDIA,267,INT. PERIANALI E PILONIDALI,1.389977,1.005248
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,185,"MAL.DENTI,BOCCA ESCL. ESTRAZ. E RIPARAZ.,ETA' > 17",5.808943,1.173913
2017,325 - ATS DI BERGAMO,428,DISTURBI DI PERSONALITA' E CONTROLLO DEGLI IMPULSI,18.385859,16.734694
2017,325 - ATS DI BERGAMO,216,BIOPSIE SIST. MUSCOLOSCHEL. E TESSUTO CONNETTIVO,10.897059,1
2017,REGIONE LOMBARDIA,165,APPENDICECTOMIA CON DIA. PRINC. COMPL. SENZA CC,5.502295,0
2016,322 - ATS DELL'INSUBRIA,211,"INT.ANCA,FEMORE ESCL.ARTICOL.MAGG.,ETA'>17SENZA CC",9.705882,1
2014,327 - ATS DELLA VAL PADANA,059,"TONSILLECTOMIA E/O ADENOIDECTOMIA, ETA' > 17",1.577381,1
2013,325 - ATS DI BERGAMO,551,IMP. PACEMAKER CARD. PERM DIA CARDIOV. MAGG. O DEFIBR (AICD) O GEN. DI IMPULSI,7.616438,1
2012,REGIONE LOMBARDIA,254,"TRAUMI BRACCIO, GAMBA ESCL. PIEDE,ETA'>17 SENZA CC",5.95426,4.3
2013,REGIONE LOMBARDIA,147,RESEZIONE RETTALE SENZA CC,10.991202,0
2017,325 - ATS DI BERGAMO,342,"CIRCONCISIONE, ETA' > 17",3.066667,1
2017,325 - ATS DI BERGAMO,165,APPENDICECTOMIA CON DIA. PRINC. COMPL. SENZA CC,6.482759,0
2017,322 - ATS DELL'INSUBRIA,288,INT. PER OBESITA',4.759076,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,552,ALTRO IMPIANTO DI PACEMAKER CARDIACO PERMANENTE SE,5.8063,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,294,DIABETE ETA' > 35,8.017226,2.56051
2016,325 - ATS DI BERGAMO,053,"INT. SU SENI E MASTOIDE, ETA' > 17",2.512097,1.4
2013,328 - ATS DI PAVIA,035,ALTRE MAL. SIST. NERVOSO SENZA CC,23.997257,3.543478
2017,REGIONE LOMBARDIA,053,"INT. SU SENI E MASTOIDE, ETA' > 17",2.548732,1.013947
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,307,PROSTATECTOMIA SENZA CC,4.333333,0
2015,REGIONE LOMBARDIA,208,MAL. VIE BILIARI SENZA CC,6.459665,1.160714
2012,324 - ATS DELLA BRIANZA,268,"CHIR. PLASTICA PELLE,TESS. SOTTOCUTANEO E MAMMELLA",1.68254,1
2014,328 - ATS DI PAVIA,461,INT. CON DIA. DI ALTRO CONTATTO CON SERVIZI SANIT.,4.190476,1.029412
2015,322 - ATS DELL'INSUBRIA,180,OCCLUSIONE GASTROINTESTINALE CON CC,10.209486,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,468,INT. CHIR. ESTESO NON CORRELATO CON DIA. PRINC.,13.065476,1.129032
2017,322 - ATS DELL'INSUBRIA,508,USTIONESPESS SNZ TRPPELLE/LESINAL CON CC/TRAUMRIL,30,0
2016,328 - ATS DI PAVIA,305,"INTERVENTI SU RENE E URETERE, NON PER NEOPLASIA SENZA CC",7.056,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,479,ALTRI INT. VASCOLARI SENZA CC,4.403567,1.04
2017,324 - ATS DELLA BRIANZA,477,INT. CHIR. NON ESTESO NON CORRELATO CON DIA.PRINC.,23,1
2013,REGIONE LOMBARDIA,546,ARTRODESI VERTEB. ECCETTO CERV. CON DEVIAZIONE COLONNA VERTEB. O NEOPL. MALIGNA,11.244332,0
2017,REGIONE LOMBARDIA,482,"TRACHEOSTOMIA PER DIST. ORALI,LARINGEI O FARINGEI",21.715284,0
2013,REGIONE LOMBARDIA,339,"INT. SUL TESTICOLO NON PER T.M., ETA' > 17",1.584482,1.001985
2016,322 - ATS DELL'INSUBRIA,256,ALTRE DIA. SIST. MUSCOLOSCHEL. E TESS. CONNETTIVO,16.892299,1.15625
2017,324 - ATS DELLA BRIANZA,376,DIA. RELATIVE A POSTPARTO E POSTABORTO SENZA INT.,4.433962,1
