ANNO,CODICE ATS RESIDENZA,DESCRIZIONE ATS RESIDENZA,COORDINATA GEOGRAFICA X,COORDINATA GEOGRAFICA Y,CODICE DISCIPLINA,DESCRIZIONE DISCIPLINA,TASSO RICOVERI STESSA ATS,TASSO RICOVERI ALTRA ATS,POSIZIONE
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,70,RADIOTERAPIA,0.053951528902211,0.006961487600285,"(45.44410928, 9.198811423)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,30,NEUROCHIRURGIA,1.49990502034112,0.173627973701379,"(45.65171815, 10.25368782)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,38,OTORINOLARINGOIATRIA,2.87887964291937,1.10177295844292,"(45.69919245, 9.298423314)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,40,PSICHIATRIA,1.98924508178153,0.15112229332286,"(45.44410928, 9.198811423)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,51,ASTANTERIA,0.436089792797147,0.004111284241859,"(45.44410928, 9.198811423)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,31,NIDO,0.448842700878646,0.027568073758381,"(45.65171815, 10.25368782)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,24,MALATTIE INFETTIVE E TROPICALI,1.35860991669339,0.122339281597983,"(45.1439181, 10.02604335)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,52,DERMATOLOGIA,0.006476700716841,0.045336905017889,"(45.1439181, 10.02604335)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,29,NEFROLOGIA,0.497229590279162,0.028334774446055,"(45.68701679, 9.63853045)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,71,REUMATOLOGIA,0,0.006873094327206,"(45.65171815, 10.25368782)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,14,CHIRURGIA VASCOLARE,1.00575767292657,0.435270286106507,"(45.1439181, 10.02604335)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,37,OSTETRICIA E GINECOLOGIA,12.946527279073,2.23297901694104,"(45.20086141, 9.14034225)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,38,OTORINOLARINGOIATRIA,2.53475619785176,0.985467490723782,"(45.80802245, 8.837196022)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,66,ONCOEMATOLOGIA,0,0.047451663180794,"(45.20086141, 9.14034225)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,98,DAY SURGERY,2.27204543573616,0.597430273938591,"(45.1439181, 10.02604335)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,10,CHIRURGIA MAXILLO-FACCIALE,0.910624120787878,0.193005681361869,"(45.1439181, 10.02604335)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,49,TERAPIA INTENSIVA,0.699567855601256,0.094851711752361,"(45.44410928, 9.198811423)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,07,CARDIOCHIRURGIA,0,0.873557070909658,"(46.33431031, 10.32968894)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,70,RADIOTERAPIA,0,0.02889544454287,"(45.68701679, 9.63853045)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,50,UNITA' CORONARICA,0.321095608084142,0.033603028752992,"(45.20086141, 9.14034225)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,78,UROLOGIA PEDIATRICA,0,0.00557319626986,"(45.80802245, 8.837196022)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,35,ODONTOIATRIA E STOMATOLOGIA,0,0.006022277263925,"(45.65171815, 10.25368782)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,71,REUMATOLOGIA,0,0.027028658486593,"(45.68701679, 9.63853045)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,12,CHIRURGIA PLASTICA,0,0.232860921563179,"(45.1439181, 10.02604335)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,47,GRANDI USTIONATI,0,0.011891136644024,"(46.33431031, 10.32968894)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,36,ORTOPEDIA E TRAUMATOLOGIA,10.1454748562666,1.42426632664388,"(45.44410928, 9.198811423)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,01,ALLERGOLOGIA,0,0.004181615943665,"(45.80802245, 8.837196022)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,11,CHIRURGIA PEDIATRICA,0,0.453817626708038,"(45.69919245, 9.298423314)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,13,CHIRURGIA TORACICA,0.555734559890745,0.295603489303588,"(46.33431031, 10.32968894)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,64,ONCOLOGIA,2.32217659348916,0.419406963699427,"(45.1439181, 10.02604335)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,61,MEDICINA NUCLEARE,0.052262914514596,0.029267232128174,"(45.80802245, 8.837196022)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,20,IMMUNOLOGIA,0,0.005146097714103,"(45.1439181, 10.02604335)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,61,MEDICINA NUCLEARE,0.075787747667916,0.015341649325489,"(45.44410928, 9.198811423)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,01,ALLERGOLOGIA,0,0.014624399714093,"(45.68701679, 9.63853045)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,40,PSICHIATRIA,1.67199800153853,0.150606076729738,"(45.68701679, 9.63853045)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,73,TERAPIA INTENSIVA NEONATALE,0.034978960462115,0.010739154527842,"(45.44410928, 9.198811423)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,26,MEDICINA GENERALE,13.9377941828257,1.28026426884217,"(45.44410928, 9.198811423)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,25,MEDICINA DEL LAVORO,0,0.014823511274763,"(46.33431031, 10.32968894)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,RM,RIABILITAZIONE DI MANTENIMENTO,0,0.001823732597032,"(45.20086141, 9.14034225)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,56,RECUPERO E RIABILITAZIONE FUNZIONALE,5.60821159509969,2.10011111662077,"(45.80802245, 8.837196022)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0,0.061159925792623,"(45.20086141, 9.14034225)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,73,TERAPIA INTENSIVA NEONATALE,0.179559589298248,0.004295683954504,"(45.65171815, 10.25368782)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,30,NEUROCHIRURGIA,0.866307889813616,0.745195767060067,"(45.80802245, 8.837196022)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,38,OTORINOLARINGOIATRIA,3.06689333924942,1.24719775188658,"(45.69919245, 9.298423314)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,32,NEUROLOGIA,3.18396094707803,0.124574834680603,"(45.65171815, 10.25368782)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,37,OSTETRICIA E GINECOLOGIA,20.1516895983647,0.814476215271517,"(45.65171815, 10.25368782)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,62,NEONATOLOGIA,1.04616145365984,0.336386319504772,"(45.69919245, 9.298423314)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,09,CHIRURGIA GENERALE,19.1777721809149,2.70291973733679,"(45.20086141, 9.14034225)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0.379859237299109,0.018103146204077,"(45.44410928, 9.198811423)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,66,ONCOEMATOLOGIA,0,0.002760168922338,"(45.68701679, 9.63853045)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,12,CHIRURGIA PLASTICA,0,0.252405254665312,"(45.1439181, 10.02604335)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,24,MALATTIE INFETTIVE E TROPICALI,0.973892524502211,0.031415887887168,"(45.65171815, 10.25368782)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,98,DAY SURGERY,4.91626326426187,0.192372884693511,"(45.44410928, 9.198811423)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,73,TERAPIA INTENSIVA NEONATALE,0.014934679445774,0.003733669861444,"(45.20086141, 9.14034225)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,30,NEUROCHIRURGIA,1.61303468938277,0.192311094957882,"(45.44410928, 9.198811423)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,98,DAY SURGERY,4.80984672103454,1.25812302181359,"(45.80802245, 8.837196022)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,34,OCULISTICA,1.36681233848834,0.410043701546503,"(45.20086141, 9.14034225)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,51,ASTANTERIA,0.001825063968492,0.027375959527381,"(45.20086141, 9.14034225)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,31,NIDO,0.536568806736676,0.040151407306826,"(45.20086141, 9.14034225)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,08,CARDIOLOGIA,8.42138810820505,0.715263591750202,"(45.44410928, 9.198811423)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0.22213372992331,0.018962635481258,"(45.68701679, 9.63853045)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,50,UNITA' CORONARICA,0.17382710163174,0.051320382386514,"(45.69919245, 9.298423314)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,02,DAY HOSPITAL,0,0.133517686642891,"(46.33431031, 10.32968894)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,34,OCULISTICA,1.74473975589129,0.141953678363937,"(45.65171815, 10.25368782)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,11,CHIRURGIA PEDIATRICA,0,0.692658709514396,"(46.33431031, 10.32968894)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,40,PSICHIATRIA,1.75430412367491,0.236781579948064,"(45.80802245, 8.837196022)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,56,RECUPERO E RIABILITAZIONE FUNZIONALE,5.58733583672741,2.03853777253682,"(45.80802245, 8.837196022)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,48,NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE),0,0.052270199295816,"(45.80802245, 8.837196022)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,13,CHIRURGIA TORACICA,0.612393537167234,0.300251200261605,"(46.33431031, 10.32968894)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,36,ORTOPEDIA E TRAUMATOLOGIA,6.67637170979927,4.59244635221662,"(45.69919245, 9.298423314)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,09,CHIRURGIA GENERALE,13.7363777612158,1.79103454125154,"(45.68701679, 9.63853045)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,52,DERMATOLOGIA,0.464575674645611,0.004301626617089,"(45.65171815, 10.25368782)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,36,ORTOPEDIA E TRAUMATOLOGIA,9.89231285642897,1.58293294612269,"(45.44410928, 9.198811423)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,30,NEUROCHIRURGIA,1.13618540795074,0.652896269737346,"(45.20086141, 9.14034225)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,34,OCULISTICA,0.850216270047713,0.948318147360911,"(46.33431031, 10.32968894)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,21,GERIATRIA,1.42918690852907,0.124793867272808,"(46.33431031, 10.32968894)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,09,CHIRURGIA GENERALE,16.196522683358,1.63610471801415,"(45.68701679, 9.63853045)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,12,CHIRURGIA PLASTICA,0.817060512078698,0.308426815817786,"(45.68701679, 9.63853045)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,33,NEUROPSICHIATRIA INFANTILE,0.109260899677726,0.138156344220595,"(45.68701679, 9.63853045)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,09,CHIRURGIA GENERALE,13.8296635923069,1.7811885942665,"(45.68701679, 9.63853045)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,39,PEDIATRIA,4.54425350104446,2.14541278838851,"(45.69919245, 9.298423314)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,73,TERAPIA INTENSIVA NEONATALE,0.073099104535969,0.014449822989668,"(45.69919245, 9.298423314)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,20,IMMUNOLOGIA,0.013962616838741,0,"(45.65171815, 10.25368782)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,40,PSICHIATRIA,2.07208750514833,0.25513830318449,"(45.20086141, 9.14034225)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,54,EMODIALISI,0,0.001817696548285,"(45.44410928, 9.198811423)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,40,PSICHIATRIA,1.51451727555361,0.055870387577176,"(45.65171815, 10.25368782)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,01,ALLERGOLOGIA,0,0.009932809061611,"(45.68701679, 9.63853045)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,20,IMMUNOLOGIA,0,0.003607331179155,"(45.68701679, 9.63853045)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,35,ODONTOIATRIA E STOMATOLOGIA,0.492739509506033,0.008144454702579,"(45.44410928, 9.198811423)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,71,REUMATOLOGIA,0,0.115691374441406,"(45.80802245, 8.837196022)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,33,NEUROPSICHIATRIA INFANTILE,0.31229809240066,0.040435290200636,"(45.65171815, 10.25368782)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,11,CHIRURGIA PEDIATRICA,1.1935682765912,0.055412528684779,"(45.65171815, 10.25368782)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,08,CARDIOLOGIA,7.43371098043068,1.23246517127559,"(45.20086141, 9.14034225)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,07,CARDIOCHIRURGIA,0.614931179177943,0.163439858195606,"(45.68701679, 9.63853045)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,98,DAY SURGERY,0.618012441045997,0.431491300980654,"(45.65171815, 10.25368782)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,12,CHIRURGIA PLASTICA,0.732331849473142,0.099707153214653,"(45.65171815, 10.25368782)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,36,ORTOPEDIA E TRAUMATOLOGIA,10.4559676232334,2.68254290581222,"(45.1439181, 10.02604335)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,66,ONCOEMATOLOGIA,0,0.016801514376496,"(45.20086141, 9.14034225)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,24,MALATTIE INFETTIVE E TROPICALI,0.768695009972013,0.097800673087997,"(45.68701679, 9.63853045)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,35,ODONTOIATRIA E STOMATOLOGIA,0,0.034625912575038,"(45.20086141, 9.14034225)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,25,MEDICINA DEL LAVORO,0,0.003611930567859,"(45.68701679, 9.63853045)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,71,REUMATOLOGIA,0,0.004301626617089,"(45.65171815, 10.25368782)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,02,DAY HOSPITAL,0.003363863195048,0.198467928507816,"(45.69919245, 9.298423314)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,08,CARDIOLOGIA,9.2396122205825,0.272234728364016,"(45.65171815, 10.25368782)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,58,GASTROENTEROLOGIA,0.942720631823526,0.0415948936596,"(45.44410928, 9.198811423)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,14,CHIRURGIA VASCOLARE,0.844561773476097,0.431348267741626,"(45.1439181, 10.02604335)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,09,CHIRURGIA GENERALE,15.0518176589091,1.49082434188368,"(45.68701679, 9.63853045)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,75,NEURO-RIABILITAZIONE,0,0.237374527321072,"(45.68701679, 9.63853045)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,61,MEDICINA NUCLEARE,0,0.080311088888831,"(45.1439181, 10.02604335)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,61,MEDICINA NUCLEARE,0,0.056910264154165,"(45.1439181, 10.02604335)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,20,IMMUNOLOGIA,0.012922534574241,0,"(45.65171815, 10.25368782)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,34,OCULISTICA,1.21771847660727,0.542422940201445,"(45.69919245, 9.298423314)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,52,DERMATOLOGIA,0,0.156346794890705,"(46.33431031, 10.32968894)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,28,UNITA' SPINALE,0.054841498927849,0.007312199857046,"(45.68701679, 9.63853045)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,08,CARDIOLOGIA,7.98424785165783,1.25816292759189,"(45.1439181, 10.02604335)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,51,ASTANTERIA,0,0.023708523761412,"(45.20086141, 9.14034225)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,RM,RIABILITAZIONE DI MANTENIMENTO,0,0.005559993253875,"(45.20086141, 9.14034225)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,65,ONCOEMATOLOGIA PEDIATRICA,0,0.000859544424264,"(45.65171815, 10.25368782)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,28,UNITA' SPINALE,0,0.005172556484317,"(45.1439181, 10.02604335)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,18,EMATOLOGIA,0.153262897421143,0.162319341359665,"(45.80802245, 8.837196022)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,67,PENSIONANTI,0,0.103847089611137,"(46.33431031, 10.32968894)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,60,LUNGODEGENTI,1.30736432381037,0.115880019610465,"(46.33431031, 10.32968894)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,70,RADIOTERAPIA,0.276183079476519,0.033423430000343,"(45.65171815, 10.25368782)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,29,NEFROLOGIA,1.59110729125757,0.169034125551148,"(45.69919245, 9.298423314)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,31,NIDO,0.321562644890145,0.062318342032974,"(45.69919245, 9.298423314)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,10,CHIRURGIA MAXILLO-FACCIALE,0.528834774447007,0.055451769947534,"(45.44410928, 9.198811423)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,32,NEUROLOGIA,3.06556155416775,0.618384250294587,"(45.80802245, 8.837196022)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,98,DAY SURGERY,4.35196963722672,1.59184418457869,"(45.80802245, 8.837196022)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,24,MALATTIE INFETTIVE E TROPICALI,1.10477324724982,0.114917311770667,"(45.1439181, 10.02604335)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,56,RECUPERO E RIABILITAZIONE FUNZIONALE,4.14867349227752,2.35246010874955,"(45.69919245, 9.298423314)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,67,PENSIONANTI,0,0.090539056608898,"(45.1439181, 10.02604335)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,26,MEDICINA GENERALE,14.7503821604847,1.25586741378453,"(45.44410928, 9.198811423)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,25,MEDICINA DEL LAVORO,0,0.002742074946392,"(45.68701679, 9.63853045)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,11,CHIRURGIA PEDIATRICA,0,0.560185131527606,"(45.1439181, 10.02604335)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,64,ONCOLOGIA,2.11420353731651,0.502511644565291,"(45.20086141, 9.14034225)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,56,RECUPERO E RIABILITAZIONE FUNZIONALE,5.59979708052391,2.07588296451975,"(45.80802245, 8.837196022)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,61,MEDICINA NUCLEARE,0.228638816854291,0.008595444242643,"(45.65171815, 10.25368782)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0,0.002702865848659,"(45.68701679, 9.63853045)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,31,NIDO,0.566063642651924,0.107513231899565,"(45.1439181, 10.02604335)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,75,NEURO-RIABILITAZIONE,0.633985266282121,0.346489981703335,"(45.69919245, 9.298423314)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,28,UNITA' SPINALE,0.210961061342128,0.032684108095259,"(46.33431031, 10.32968894)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,07,CARDIOCHIRURGIA,0.544731748588913,0.507386073153739,"(45.1439181, 10.02604335)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,47,GRANDI USTIONATI,0.025887731018912,0,"(45.44410928, 9.198811423)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,62,NEONATOLOGIA,0.536888993775628,0.498539779934511,"(46.33431031, 10.32968894)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,60,LUNGODEGENTI,0.985558636862133,0.230021115421494,"(45.65171815, 10.25368782)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,56,RECUPERO E RIABILITAZIONE FUNZIONALE,4.22954709498643,2.39602432528851,"(45.69919245, 9.298423314)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,75,NEURO-RIABILITAZIONE,0,0.253168434491091,"(45.68701679, 9.63853045)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,29,NEFROLOGIA,0.520357522593166,0.02344765266451,"(45.68701679, 9.63853045)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,36,ORTOPEDIA E TRAUMATOLOGIA,12.0545196328063,2.19976937610643,"(45.68701679, 9.63853045)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,36,ORTOPEDIA E TRAUMATOLOGIA,12.0132920905389,1.57718475301583,"(45.20086141, 9.14034225)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,31,NIDO,0.515848358619222,0.044189806944654,"(45.68701679, 9.63853045)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,20,IMMUNOLOGIA,0,0.005173660377651,"(45.1439181, 10.02604335)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,64,ONCOLOGIA,1.16223231492351,0.200913028083677,"(45.68701679, 9.63853045)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,10,CHIRURGIA MAXILLO-FACCIALE,0.148166910438483,0.283089851228833,"(45.69919245, 9.298423314)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,43,UROLOGIA,7.17600305569326,0.628475918807413,"(45.68701679, 9.63853045)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,26,MEDICINA GENERALE,13.387164109776,1.05723758921333,"(45.80802245, 8.837196022)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,71,REUMATOLOGIA,0,0.056454368528175,"(46.33431031, 10.32968894)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0.276043370524794,0.003817621081726,"(45.44410928, 9.198811423)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,26,MEDICINA GENERALE,15.937460793355,1.10457649062856,"(45.1439181, 10.02604335)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,25,MEDICINA DEL LAVORO,0,0.002971282554114,"(46.33431031, 10.32968894)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,75,NEURO-RIABILITAZIONE,0,0.110103912186301,"(45.1439181, 10.02604335)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,52,DERMATOLOGIA,0.398837389011033,0.058994697124549,"(45.69919245, 9.298423314)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,28,UNITA' SPINALE,0.035285793448625,0.004602494797647,"(45.44410928, 9.198811423)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,12,CHIRURGIA PLASTICA,1.09513577194627,0.783188006604001,"(45.69919245, 9.298423314)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,71,REUMATOLOGIA,0,0.137497880537852,"(45.80802245, 8.837196022)"
