ANNO,ATS STRUTTURA,CODICE STRUTTURA DI RICOVERO,DESCRIZIONE STRUTTURA DI RICOVERO,CODICE MDC,DESCRIZIONE MDC,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030105-00,CASA DI CURA S. CAMILLO - MILANO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,2.602151,1
2013,322 - ATS DELL'INSUBRIA,030010-00,OSPEDALE GALMARINI - TRADATE,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,6.187129,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030125-00,CASA DI CURA AMBROSIANA SPA-CESANO B.,NA,MDC NON APPLICABILE,0,1
2013,324 - ATS DELLA BRIANZA,030909-00,OSPEDALE S.GERARDO - MONZA,02,MALATTIE E DISTURBI OCCHIO,2.264508,1.02381
2015,322 - ATS DELL'INSUBRIA,030029-00,OSP.SACRA FAMIGLIA - F.B.F. - ERBA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",5.333333,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030948-00,CASA DI CURA MULTIMEDICA  S.P.A.,01,MALATTIE E DISTURBI SISTEMA NERVOSO,3.583333,1.772727
2014,326 - ATS DI BRESCIA,030154-01,PRESIDIO OSPEDALIERO DI CHIARI,  ,PREMDC (DRG SENZA SPECIFICA MDC),12,1
2014,322 - ATS DELL'INSUBRIA,030004-00,OSPEDALE DI CIRCOLO - BUSTO ARSIZIO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.400662,2.210526
2017,323 - ATS DELLA MONTAGNA,030274-02,OSPEDALE VALCAMONICA - EDOLO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,9.333333,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030125-00,CASA DI CURA AMBROSIANA SPA-CESANO B.,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,29.582192,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030922-00,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,6.96085,1.129032
2015,326 - ATS DI BRESCIA,030162-00,PRESIDIO OSPEDALIERO GARDONE V.T.,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,7.943089,1.045455
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030941-00,ISTITUTO EUROPEO DI ONCOLOGIA-MILANO,02,MALATTIE E DISTURBI OCCHIO,3,1
2012,324 - ATS DELLA BRIANZA,030081-00,PRESIDIO OSPEDALIERO DI GIUSSANO,14,"GRAVIDANZA, PARTO E PUERPERIO",0,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030113-00,CASA DI CURA LA MADONNINA - MILANO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,2.755556,1
2016,322 - ATS DELL'INSUBRIA,030006-00,OSP. S. ANTONIO ABATE - GALLARATE,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,7.4,1.230769
2017,328 - ATS DI PAVIA,030201-00,CASA DI CURA CITTADELLA SOCIALE,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,0,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030922-00,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",4.667774,1
2015,326 - ATS DI BRESCIA,030154-01,PRESIDIO OSPEDALIERO DI CHIARI,14,"GRAVIDANZA, PARTO E PUERPERIO",3.543053,1
2016,326 - ATS DI BRESCIA,030167-00,OSPEDALE DEI BAMBINI - BRESCIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,3.535025,1.026316
2016,322 - ATS DELL'INSUBRIA,030902-00,OSPEDALE S. ANNA - COMO,18,MALATTIE INFETTIVE E PARASSITARIE,14.867698,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030125-00,CASA DI CURA AMBROSIANA SPA-CESANO B.,NA,MDC NON APPLICABILE,0,1
2013,326 - ATS DI BRESCIA,030184-00,OSPEDALE DI MANERBIO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.815166,1
2013,324 - ATS DELLA BRIANZA,030070-00,PRESIDIO OSPEDALIERO DI CARATE ,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,7.828571,1
2012,326 - ATS DI BRESCIA,030178-00,IST.CLIN. CITTA' DI BRESCIA SPA-BRESCIA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,18.647482,1
2014,328 - ATS DI PAVIA,030383-00,NUOVO OSPEDALE DI BRONI E STRADELLA ,06,MALATTIE E DISTURBI APPARATO DIGERENTE,8.884718,1.058824
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030935-00,IRCCS    S. RAFFAELE - MILANO,  ,PREMDC (DRG SENZA SPECIFICA MDC),11.87574,1
2015,326 - ATS DI BRESCIA,030906-00,PRES.OSPEDAL.SPEDALI CIVILI BRESCIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.266393,1
2015,324 - ATS DELLA BRIANZA,030903-00,OSPEDALE DI CIRCOLO A. MANZONI - LECCO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,7.652074,2.966667
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030281-02,OSPEDALE DI CUGGIONO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.802548,1
2013,322 - ATS DELL'INSUBRIA,030008-00,OSP. GENERALE PROVINCIALE - SARONNO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,11.216606,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030913-00,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,12.389,1.759615
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030916-00,OSPEDALE L. SACCO - MILANO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,9.581931,1.300319
2017,322 - ATS DELL'INSUBRIA,030282-02,OSPEDALE LUINI CONFALONIERI - LUINO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.360248,0
2017,322 - ATS DELL'INSUBRIA,030901-01,OSPEDALE DI CIRCOLO E FONDAZIONE MACCHI,14,"GRAVIDANZA, PARTO E PUERPERIO",2.666667,1
2017,325 - ATS DI BERGAMO,030131-00,OSPEDALE DI TREVIGLIO E CARAVAGGIO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,11.625,0
2016,324 - ATS DELLA BRIANZA,030909-00,OSPEDALE S.GERARDO - MONZA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.44413,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030389-02,POLO CHIRURGICO CAPITANIO - MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,4.426637,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030101-00,CASA DI CURA VILLA LETIZIA - MILANO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",1.034286,0
2013,322 - ATS DELL'INSUBRIA,030901-00,OSPEDALE DI CIRCOLO E FONDAZIONE MACCHI,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,11.495885,1.181319
2014,325 - ATS DI BERGAMO,030382-00,OSPEDALE M. O. ANTONIO LOCATELLI-PIARIO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,8.22905,1.005848
2017,322 - ATS DELL'INSUBRIA,030030-00,OSPEDALE  VALDUCE ,06,MALATTIE E DISTURBI APPARATO DIGERENTE,8.267588,1.028846
2012,325 - ATS DI BERGAMO,030144-00,CASA DI CURA BEATO PALAZZOLO - BERGAMO,02,MALATTIE E DISTURBI OCCHIO,1.737864,1
2013,326 - ATS DI BRESCIA,030184-00,OSPEDALE DI MANERBIO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",5.075676,1
2012,326 - ATS DI BRESCIA,030167-00,OSPEDALE DEI BAMBINI UMBERTO I - BRESCIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,4.650685,4.285714
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030071-00,OSPEDALE S. MARIA DELLE STELLE MELZO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.137931,1
2017,323 - ATS DELLA MONTAGNA,030904-00,OSPEDALE MORELLI - SONDALO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.958904,1
2012,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.176471,1.012048
2012,328 - ATS DI PAVIA,030203-00,OSPEDALE ASILO VITTORIA - MORTARA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,8.364562,1.095238
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030910-00,OSPEDALE FATEBENEFRATELLI E OFTALMICO - MILANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,11.473436,2.6
2017,326 - ATS DI BRESCIA,030275-00,ISTITUTO CLINICO S. ROCCO S.P.A. - OME,02,MALATTIE E DISTURBI OCCHIO,1.52381,1
2016,327 - ATS DELLA VAL PADANA,030218-00,CASA DI CURA S. CAMILLO - CREMONA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,9.871795,1.04
2014,325 - ATS DI BERGAMO,030133-00,OSPEDALE PESENTI FENAROLI - ALZANO L.,14,"GRAVIDANZA, PARTO E PUERPERIO",3.319095,1.029777
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030914-00,OSPEDALE S. PAOLO - MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,12.023859,1.110429
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030913-00,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.693908,1.027701
2014,328 - ATS DI PAVIA,030383-00,NUOVO OSPEDALE DI BRONI E STRADELLA ,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,14.235294,1.4
2014,324 - ATS DELLA BRIANZA,030909-00,OSPEDALE S.GERARDO - MONZA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,3.346154,4.357895
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030067-00,OSPEDALE MAGGIORE DI LODI,02,MALATTIE E DISTURBI OCCHIO,3.701493,1
2013,325 - ATS DI BERGAMO,030137-00,OSP.LE SS.CAPITANIO E GEROSA - LOVERE,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,11.26087,1.1
2012,326 - ATS DI BRESCIA,030275-00,ISTITUTO CLINICO S. ROCCO S.P.A.,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",1.642857,1
2016,322 - ATS DELL'INSUBRIA,030282-01,OSPED.CIRCOLO CAUSA PIA LUVINI-CITTIGLIO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,6.066832,1.042254
2014,322 - ATS DELL'INSUBRIA,030012-00,OSPEDALE CARLO ONDOLI - ANGERA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,2.881443,1.004739
2015,327 - ATS DELLA VAL PADANA,030355-00,OSPEDALE DI SUZZARA S.P.A.,01,MALATTIE E DISTURBI SISTEMA NERVOSO,9.571429,1
2014,326 - ATS DI BRESCIA,030906-00,PRES.OSPEDAL.SPEDALI CIVILI BRESCIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.854066,1.001019
2014,325 - ATS DI BERGAMO,030147-00,POLICLINICO SAN MARCO - OSIO SOTTO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",10.447761,1
2017,324 - ATS DELLA BRIANZA,030909-00,OSPEDALE S.GERARDO - MONZA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,9.056604,1
2015,322 - ATS DELL'INSUBRIA,030364-00,FOND. GAETANO E PIERA BORGHI - BREBBIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,32.703504,0
2013,322 - ATS DELL'INSUBRIA,030003-00,OSPEDALE F. DEL PONTE - VARESE,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.073276,1.621622
2014,324 - ATS DELLA BRIANZA,030068-00,PRESIDIO OSPEDALIERO DI DESIO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,5.886035,1.333333
2016,326 - ATS DI BRESCIA,030156-00,OSPEDALE DI DESENZANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),23.578947,1
2017,322 - ATS DELL'INSUBRIA,030388-00,IST. RIV. E CURA-GRUPPO ISENI SANITA',11,MALATTIE E DISTURBI RENE E VIE URINARIE,5.2,0
2012,326 - ATS DI BRESCIA,030159-00,P.O. MONTICHIARI- A.O. SPEDALI CIVILI,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.5,1
2014,325 - ATS DI BERGAMO,030140-00,OSPEDALE BOLOGNINI - SERIATE,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.465,1.086154
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030056-00,PRESIDIO OSPED. V. BUZZI - MILANO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",1.936877,1.060606
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030116-00,CLINICA SAN CARLO - PADERNO DUGNANO,02,MALATTIE E DISTURBI OCCHIO,2.166667,1
2014,322 - ATS DELL'INSUBRIA,030902-00,OSPEDALE S. ANNA - COMO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,7.038896,1.09589
2016,326 - ATS DI BRESCIA,030157-00,OSPEDALE CIVILE LA MEMORIA DI GAVARDO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,5.869822,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030112-00,IST.CLINICO S.AMBROGIO SPA-MILANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,3.60625,1
2016,327 - ATS DELLA VAL PADANA,030357-00,OSP. SAN PELLEGRINO - CASTIGLIONE D/S,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",4.632653,1
2017,323 - ATS DELLA MONTAGNA,030274-01,OSPEDALE VALCAMONICA - ESINE,01,MALATTIE E DISTURBI SISTEMA NERVOSO,11.589494,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030935-00,IRCCS    S. RAFFAELE - MILANO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,3.879479,1.422222
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030389-02,POLO CHIRURGICO CAPITANIO - MILANO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,4.048276,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030916-00,OSPEDALE L. SACCO - MILANO,02,MALATTIE E DISTURBI OCCHIO,1.647287,1.020833
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030915-00,OSPEDALE S. CARLO BORROMEO - MILANO,NA,MDC NON APPLICABILE,14.029412,1
2012,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.296875,1
2017,325 - ATS DI BERGAMO,030148-00,POLICLINICO SAN PIETRO  - PONTE S. PIETRO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,8.193084,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030077-00,OSPEDALE CROTTA OLTROCCHI-VAPRIO D'ADDA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,4.198777,1
2015,325 - ATS DI BERGAMO,030147-00,POLICLINICO SAN MARCO - OSIO SOTTO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,5.266033,1.847645
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030943-00,IST. CLIN. HUMANITAS - ROZZANO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.408408,1.083799
2012,326 - ATS DI BRESCIA,030159-00,P.O. MONTICHIARI- A.O. SPEDALI CIVILI,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.506494,2.333333
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030116-00,CLINICA SAN CARLO - PADERNO DUGNANO,02,MALATTIE E DISTURBI OCCHIO,17.5,1
2017,322 - ATS DELL'INSUBRIA,030901-01,OSPEDALE DI CIRCOLO E FONDAZIONE MACCHI,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",4.781633,1.003101
2012,324 - ATS DELLA BRIANZA,030909-00,OSPEDALE S.GERARDO - MONZA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.823171,1
2013,324 - ATS DELLA BRIANZA,030903-00,OSPEDALE DI CIRCOLO A. MANZONI - LECCO,14,"GRAVIDANZA, PARTO E PUERPERIO",4.464805,1.030093
2017,327 - ATS DELLA VAL PADANA,030239-00,OSP.CIVILE DESTRA SECCHIA-PIEVE CORIANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,11.044343,1
2013,328 - ATS DI PAVIA,030924-00,POLICLINICO S. MATTEO - PAVIA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.309278,1.027778
2017,324 - ATS DELLA BRIANZA,030381-00,FOND. MB PER IL BAMBINO E LA SUA MAMMA - MONZA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,7.424242,1.044776
2012,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,12.754128,1
2016,322 - ATS DELL'INSUBRIA,030012-00,OSPEDALE CARLO ONDOLI - ANGERA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,2.429487,1
2017,325 - ATS DI BERGAMO,030382-00,OSPEDALE M. O. ANTONIO LOCATELLI-PIARIO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,5.964459,1.005848
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030071-01,OSPEDALE S. MARIA DELLE STELLE MELZO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.639344,0
2015,325 - ATS DI BERGAMO,030137-00,OSP.LE SS.CAPITANIO E GEROSA - LOVERE,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,3.846154,2.311377
2015,326 - ATS DI BRESCIA,030184-00,OSPEDALE DI MANERBIO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.673469,1
2016,328 - ATS DI PAVIA,030194-00,OSPEDALE CIVILE - VOGHERA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,12.523958,1
2014,326 - ATS DI BRESCIA,030175-00,CASA DI CURA S. CAMILLO - BRESCIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.322581,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030913-00,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,14,"GRAVIDANZA, PARTO E PUERPERIO",3.543936,1.010799
2014,327 - ATS DELLA VAL PADANA,030908-00,ISTITUTI OSPITALIERI - CREMONA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.7,1.095166
2015,322 - ATS DELL'INSUBRIA,030017-00,CASA DI CURA MATER DOMINI - CASTELLANZA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",7.409091,1
2013,324 - ATS DELLA BRIANZA,030078-00,PRESIDIO OSPEDALIERO DI VIMERCATE,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.622807,6.5
2017,327 - ATS DELLA VAL PADANA,030908-00,ISTITUTI OSPITALIERI - CREMONA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.451856,1
2017,324 - ATS DELLA BRIANZA,030034-00,CASA DI CURA G.B. MANGIONI - LECCO,14,"GRAVIDANZA, PARTO E PUERPERIO",1,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030911-00,ISTITUTO ORTOPEDICO GAETANO PINI - MILANO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",8,1
2016,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.247887,1
2012,322 - ATS DELL'INSUBRIA,030003-00,OSPEDALE F. DEL PONTE - VARESE,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",4.173709,1.108434
2015,327 - ATS DELLA VAL PADANA,030908-00,ISTITUTI OSPITALIERI - CREMONA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.033333,1.565217
2017,327 - ATS DELLA VAL PADANA,030907-00,OSPEDALE C. POMA - MANTOVA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.634921,1.027778
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030915-00,OSPEDALE S. CARLO BORROMEO - MILANO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",9.230769,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030073-00,OSPEDALE DI CIRCOLO - RHO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,7.656198,1.103093
2012,326 - ATS DI BRESCIA,030178-00,IST.CLIN. CITTA' DI BRESCIA SPA-BRESCIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,4.289975,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030950-00,SAN RAFFAELE TURRO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,18.582231,1
2017,327 - ATS DELLA VAL PADANA,030353-00,OSPEDALE CIVILE DI VOLTA MANTOVANA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,0,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030913-00,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9.220396,4.531073
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030105-00,CASA DI CURA S. CAMILLO - MILANO,19,MALATTIE E DISTURBI MENTALI,15,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030124-00,ISTITUTO STOMATOLOGICO ITALIANO - MILANO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",1.513353,1
2017,322 - ATS DELL'INSUBRIA,030015-00,CASA DI CURA SANTA MARIA - CASTELLANZA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,3.539855,1
2017,327 - ATS DELLA VAL PADANA,030259-00,CASA DI CURA S. CLEMENTE - MANTOVA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,5.425287,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030113-00,CASA DI CURA LA MADONNINA - MILANO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,6.94958,1
2012,326 - ATS DI BRESCIA,030906-00,PRES.OSPEDAL.SPEDALI CIVILI BRESCIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.682203,2.481481
2017,324 - ATS DELLA BRIANZA,030909-00,OSPEDALE S.GERARDO - MONZA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9.429775,1
2016,325 - ATS DI BERGAMO,030133-00,OSPEDALE PESENTI FENAROLI - ALZANO L.,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.488372,1.0625
2012,322 - ATS DELL'INSUBRIA,030030-00,OSP.GENERALE DI ZONA VALDUCE - COMO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,6.483146,1.034483
2017,326 - ATS DI BRESCIA,030295-00,FONDAZIONE POLIAMBULANZA - BRESCIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,6.537334,1.5
2014,327 - ATS DELLA VAL PADANA,030209-00,OSPEDALE MAGGIORE - CREMA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.44,1.009804
2015,325 - ATS DI BERGAMO,030147-00,POLICLINICO SAN MARCO - OSIO SOTTO,NA,MDC NON APPLICABILE,7.846154,1
2013,322 - ATS DELL'INSUBRIA,030029-00,OSP.SACRA FAMIGLIA - F.B.F. - ERBA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,5.717391,1.009569
2017,325 - ATS DI BERGAMO,030148-00,POLICLINICO SAN PIETRO  - PONTE S. PIETRO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.43913,1.00119
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030110-00,CASA DI CURA S. GIOVANNI - MILANO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",1,1
2012,327 - ATS DELLA VAL PADANA,030218-00,CASA DI CURA S. CAMILLO - CREMONA,02,MALATTIE E DISTURBI OCCHIO,2.166667,1
2014,327 - ATS DELLA VAL PADANA,030353-00,OSPEDALE CIVILE DI VOLTA MANTOVANA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,0,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030116-00,CLINICA SAN CARLO - PADERNO DUGNANO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,10.931034,1
